invoice_date,client_id,products,total_amount,invoice_number
"45115,5104166667",279,"[{'product_id': 843, 'quantity': 3, 'price': 390.15}, {'product_id': 356, 'quantity': 4, 'price': 687.43}, {'product_id': 598, 'quantity': 3, 'price': 1.6}, {'product_id': 1251, 'quantity': 3, 'price': 10.94}, {'product_id': 1393, 'quantity': 3, 'price': 58.3}]","4132,69",FAC/2023/0446
"45116,5868055556",357,"[{'product_id': 966, 'quantity': 3, 'price': 123.39}]","370,17",FAC/2023/0447
"45117,3284722222",175,"[{'product_id': 697, 'quantity': 3, 'price': 15.98}, {'product_id': 587, 'quantity': 2, 'price': 8.77}, {'product_id': 1618, 'quantity': 2, 'price': 41.57}, {'product_id': 1563, 'quantity': 1, 'price': 76.08}]","224,7",FAC/2023/0448
"45117,4576388889",701,"[{'product_id': 10, 'quantity': 4, 'price': 107.93}, {'product_id': 702, 'quantity': 2, 'price': 298.85}, {'product_id': 1869, 'quantity': 2, 'price': 91.85}, {'product_id': 375, 'quantity': 3, 'price': 37.82}]","1326,58",FAC/2023/0449
"45117,8881944444",504,"[{'product_id': 1381, 'quantity': 3, 'price': 110.83}]","332,49",FAC/2023/0450
"45118,0486111111",574,"[{'product_id': 1428, 'quantity': 1, 'price': 115.72}, {'product_id': 819, 'quantity': 4, 'price': 82.4}, {'product_id': 1140, 'quantity': 2, 'price': 6.38}, {'product_id': 963, 'quantity': 2, 'price': 0.1}, {'product_id': 1869, 'quantity': 4, 'price': 91.85}]","825,68",FAC/2023/0451
"45118,7423611111",927,"[{'product_id': 947, 'quantity': 4, 'price': 36.36}]","145,44",FAC/2023/0452
"45119,4847222222",879,"[{'product_id': 1775, 'quantity': 1, 'price': 57.23}]","57,23",FAC/2023/0453
"45120,5486111111",422,"[{'product_id': 964, 'quantity': 2, 'price': 4.47}]","8,94",FAC/2023/0454
"45120,8201388889",471,"[{'product_id': 229, 'quantity': 4, 'price': 84.44}, {'product_id': 495, 'quantity': 2, 'price': 41.52}]","420,8",FAC/2023/0455
"45121,2652777778",651,"[{'product_id': 121, 'quantity': 2, 'price': 2.68}, {'product_id': 929, 'quantity': 3, 'price': 11.32}, {'product_id': 1689, 'quantity': 4, 'price': 16.64}, {'product_id': 327, 'quantity': 3, 'price': 31.98}, {'product_id': 1465, 'quantity': 3, 'price': 68.77}]","408,13",FAC/2023/0456
"45121,8625",84,"[{'product_id': 586, 'quantity': 4, 'price': 8.42}, {'product_id': 692, 'quantity': 4, 'price': 36.54}, {'product_id': 747, 'quantity': 4, 'price': 355.93}, {'product_id': 672, 'quantity': 1, 'price': 23.17}, {'product_id': 1070, 'quantity': 1, 'price': 39.78}]","1666,51",FAC/2023/0457
"45122,9020833333",99,"[{'product_id': 1923, 'quantity': 1, 'price': 30.7}, {'product_id': 1549, 'quantity': 1, 'price': 12.67}, {'product_id': 1564, 'quantity': 1, 'price': 83.26}]","126,63",FAC/2023/0458
"45124,9513888889",815,"[{'product_id': 275, 'quantity': 4, 'price': 0.1}, {'product_id': 622, 'quantity': 1, 'price': 18.02}, {'product_id': 1714, 'quantity': 2, 'price': 9.4}]","37,22",FAC/2023/0459
"45125,0388888889",606,"[{'product_id': 1198, 'quantity': 1, 'price': 154.79}, {'product_id': 1580, 'quantity': 4, 'price': 71.34}]","440,15",FAC/2023/0460
"45125,0416666667",614,"[{'product_id': 105, 'quantity': 3, 'price': 78.58}, {'product_id': 1412, 'quantity': 1, 'price': 7.95}, {'product_id': 160, 'quantity': 3, 'price': 35.49}, {'product_id': 702, 'quantity': 3, 'price': 298.85}, {'product_id': 959, 'quantity': 3, 'price': 45.25}]","1382,46",FAC/2023/0461
"45125,3847222222",13,"[{'product_id': 1352, 'quantity': 1, 'price': 8.05}, {'product_id': 1568, 'quantity': 3, 'price': 43.08}, {'product_id': 1118, 'quantity': 1, 'price': 43.13}]","180,42",FAC/2023/0462
"45125,51875",742,"[{'product_id': 1437, 'quantity': 1, 'price': 52.3}, {'product_id': 941, 'quantity': 3, 'price': 0.1}, {'product_id': 1564, 'quantity': 2, 'price': 83.26}, {'product_id': 1848, 'quantity': 2, 'price': 34.01}]","287,14",FAC/2023/0463
"45125,98125",75,"[{'product_id': 415, 'quantity': 1, 'price': 12.59}]","12,59",FAC/2023/0464
"45126,0305555556",121,"[{'product_id': 707, 'quantity': 2, 'price': 15.01}]","30,02",FAC/2023/0465
"45126,1548611111",502,"[{'product_id': 1979, 'quantity': 4, 'price': 40.84}, {'product_id': 420, 'quantity': 3, 'price': 20.04}, {'product_id': 334, 'quantity': 3, 'price': 33.55}]","324,13",FAC/2023/0466
"45126,6548611111",955,"[{'product_id': 1284, 'quantity': 3, 'price': 340.53}, {'product_id': 1717, 'quantity': 3, 'price': 16.55}]","1071,24",FAC/2023/0467
"45126,8090277778",992,"[{'product_id': 607, 'quantity': 1, 'price': 10.1}, {'product_id': 720, 'quantity': 4, 'price': 452.37}]","1819,58",FAC/2023/0468
"45127,1805555556",734,"[{'product_id': 362, 'quantity': 3, 'price': 661.49}]","1984,47",FAC/2023/0469
"45127,1868055556",616,"[{'product_id': 3, 'quantity': 1, 'price': 26.64}]","26,64",FAC/2023/0470
"45127,2006944445",853,"[{'product_id': 1333, 'quantity': 3, 'price': 19.64}, {'product_id': 828, 'quantity': 3, 'price': 290.56}]","930,6",FAC/2023/0471
"45127,2847222222",40,"[{'product_id': 1044, 'quantity': 1, 'price': 23.73}, {'product_id': 955, 'quantity': 4, 'price': 14.03}, {'product_id': 288, 'quantity': 3, 'price': 25.24}, {'product_id': 1723, 'quantity': 1, 'price': 13.19}, {'product_id': 1637, 'quantity': 4, 'price': 44.36}]","346,2",FAC/2023/0472
"45127,5472222222",299,"[{'product_id': 810, 'quantity': 2, 'price': 169.66}, {'product_id': 283, 'quantity': 4, 'price': 10.51}, {'product_id': 1783, 'quantity': 2, 'price': 12.72}, {'product_id': 1082, 'quantity': 4, 'price': 21.18}, {'product_id': 525, 'quantity': 1, 'price': 328.62}]","820,14",FAC/2023/0473
"45128,5465277778",449,"[{'product_id': 569, 'quantity': 3, 'price': 18.97}, {'product_id': 249, 'quantity': 2, 'price': 75.03}, {'product_id': 14, 'quantity': 4, 'price': 203.1}]","1019,37",FAC/2023/0474
"45128,5875",626,"[{'product_id': 129, 'quantity': 2, 'price': 14.3}, {'product_id': 1523, 'quantity': 1, 'price': 49.16}, {'product_id': 10, 'quantity': 2, 'price': 107.93}, {'product_id': 725, 'quantity': 3, 'price': 1102.19}, {'product_id': 1964, 'quantity': 2, 'price': 190.6}]","3981,39",FAC/2023/0475
"45128,8791666667",522,"[{'product_id': 186, 'quantity': 3, 'price': 42.31}]","126,93",FAC/2023/0476
"45129,3888888889",195,"[{'product_id': 1934, 'quantity': 4, 'price': 13.27}, {'product_id': 1659, 'quantity': 2, 'price': 28.7}]","110,48",FAC/2023/0477
"45129,5375",3,"[{'product_id': 465, 'quantity': 1, 'price': 14.35}, {'product_id': 1272, 'quantity': 3, 'price': 8.12}, {'product_id': 848, 'quantity': 4, 'price': 3.3}, {'product_id': 431, 'quantity': 1, 'price': 7.29}, {'product_id': 1896, 'quantity': 2, 'price': 24.56}]","108,32",FAC/2023/0478
"45129,6701388889",36,"[{'product_id': 619, 'quantity': 1, 'price': 3.63}, {'product_id': 1506, 'quantity': 2, 'price': 162.14}, {'product_id': 705, 'quantity': 1, 'price': 5.73}]","333,64",FAC/2023/0479
"45129,80625",272,"[{'product_id': 1975, 'quantity': 4, 'price': 50.28}, {'product_id': 1535, 'quantity': 4, 'price': 0.1}, {'product_id': 1243, 'quantity': 1, 'price': 11.41}, {'product_id': 1495, 'quantity': 3, 'price': 22.24}]","279,65",FAC/2023/0480
"45129,8701388889",187,"[{'product_id': 1598, 'quantity': 2, 'price': 24.85}]","49,7",FAC/2023/0481
"45130,4381944444",446,"[{'product_id': 901, 'quantity': 3, 'price': 15.55}, {'product_id': 1662, 'quantity': 1, 'price': 9.72}, {'product_id': 620, 'quantity': 4, 'price': 28.96}, {'product_id': 780, 'quantity': 1, 'price': 21.44}, {'product_id': 1088, 'quantity': 3, 'price': 5.78}]","210,99",FAC/2023/0482
"45130,9277777778",857,"[{'product_id': 860, 'quantity': 2, 'price': 27.94}, {'product_id': 1924, 'quantity': 4, 'price': 12.31}]","105,12",FAC/2023/0483
"45131,1159722222",70,"[{'product_id': 468, 'quantity': 4, 'price': 9.26}, {'product_id': 1749, 'quantity': 3, 'price': 276.88}, {'product_id': 1696, 'quantity': 3, 'price': 125.47}]","1244,09",FAC/2023/0484
"45131,5597222222",917,"[{'product_id': 1868, 'quantity': 1, 'price': 49.4}, {'product_id': 1965, 'quantity': 3, 'price': 31.76}, {'product_id': 249, 'quantity': 4, 'price': 75.03}, {'product_id': 1516, 'quantity': 2, 'price': 83.26}, {'product_id': 1890, 'quantity': 4, 'price': 733.3}]","3544,52",FAC/2023/0485
"45131,6173611111",135,"[{'product_id': 279, 'quantity': 3, 'price': 20.6}, {'product_id': 1083, 'quantity': 1, 'price': 74.94}, {'product_id': 1020, 'quantity': 3, 'price': 125.92}, {'product_id': 1737, 'quantity': 2, 'price': 33.13}, {'product_id': 626, 'quantity': 4, 'price': 6.32}]","606,04",FAC/2023/0486
"45131,7458333333",429,"[{'product_id': 1614, 'quantity': 2, 'price': 416.89}, {'product_id': 759, 'quantity': 4, 'price': 7.68}, {'product_id': 1724, 'quantity': 1, 'price': 8.31}]","872,81",FAC/2023/0487
"45131,8576388889",882,"[{'product_id': 85, 'quantity': 1, 'price': 7.51}, {'product_id': 536, 'quantity': 1, 'price': 347.26}, {'product_id': 642, 'quantity': 3, 'price': 46.33}]","493,76",FAC/2023/0488
"45131,9333333333",518,"[{'product_id': 665, 'quantity': 2, 'price': 104.28}, {'product_id': 1358, 'quantity': 4, 'price': 27.9}]","320,16",FAC/2023/0489
"45132,1298611111",846,"[{'product_id': 1067, 'quantity': 1, 'price': 27.77}, {'product_id': 1208, 'quantity': 3, 'price': 906.15}, {'product_id': 1804, 'quantity': 1, 'price': 19.71}]","2765,93",FAC/2023/0490
"45132,1888888889",294,"[{'product_id': 1110, 'quantity': 4, 'price': 56.09}, {'product_id': 571, 'quantity': 4, 'price': 17.74}, {'product_id': 1937, 'quantity': 3, 'price': 38.4}, {'product_id': 1545, 'quantity': 2, 'price': 10.76}, {'product_id': 1445, 'quantity': 1, 'price': 124.76}]","556,8",FAC/2023/0491
"45132,3090277778",168,"[{'product_id': 1862, 'quantity': 3, 'price': 44.41}, {'product_id': 1770, 'quantity': 1, 'price': 3.83}, {'product_id': 1723, 'quantity': 1, 'price': 13.19}, {'product_id': 1928, 'quantity': 2, 'price': 24.67}]","199,59",FAC/2023/0492
"45132,6736111111",608,"[{'product_id': 587, 'quantity': 2, 'price': 8.77}, {'product_id': 1708, 'quantity': 4, 'price': 39.47}]","175,42",FAC/2023/0493
"45133,3152777778",245,"[{'product_id': 191, 'quantity': 1, 'price': 198.98}, {'product_id': 1075, 'quantity': 2, 'price': 14.55}, {'product_id': 1462, 'quantity': 1, 'price': 14.4}, {'product_id': 476, 'quantity': 4, 'price': 38.15}]","395,08",FAC/2023/0494
"45133,4104166667",199,"[{'product_id': 704, 'quantity': 1, 'price': 189.9}]","189,9",FAC/2023/0495
"45133,5451388889",839,"[{'product_id': 1368, 'quantity': 1, 'price': 24.75}]","24,75",FAC/2023/0496
"45134,0215277778",350,"[{'product_id': 40, 'quantity': 4, 'price': 5.26}, {'product_id': 1700, 'quantity': 4, 'price': 28.51}, {'product_id': 1133, 'quantity': 4, 'price': 2.22}, {'product_id': 1045, 'quantity': 3, 'price': 14.39}, {'product_id': 587, 'quantity': 3, 'price': 8.77}]","213,44",FAC/2023/0497
"45134,9916666667",802,"[{'product_id': 1219, 'quantity': 2, 'price': 1.33}, {'product_id': 501, 'quantity': 4, 'price': 47.3}, {'product_id': 728, 'quantity': 3, 'price': 0.1}, {'product_id': 498, 'quantity': 2, 'price': 16.79}, {'product_id': 140, 'quantity': 3, 'price': 360.75}]","1307,99",FAC/2023/0498
"45135,9666666667",73,"[{'product_id': 121, 'quantity': 2, 'price': 2.68}, {'product_id': 1031, 'quantity': 2, 'price': 31.74}, {'product_id': 762, 'quantity': 2, 'price': 51.12}, {'product_id': 669, 'quantity': 2, 'price': 636.3}]","1443,68",FAC/2023/0499
"45136,3180555556",477,"[{'product_id': 1459, 'quantity': 1, 'price': 13.27}]","13,27",FAC/2023/0500
"45136,5736111111",216,"[{'product_id': 1042, 'quantity': 3, 'price': 103.07}, {'product_id': 505, 'quantity': 4, 'price': 90.47}, {'product_id': 1357, 'quantity': 3, 'price': 6.33}, {'product_id': 1613, 'quantity': 2, 'price': 0.1}, {'product_id': 480, 'quantity': 3, 'price': 16.92}]","741,04",FAC/2023/0501
"45138,0625",673,"[{'product_id': 1089, 'quantity': 2, 'price': 21.38}, {'product_id': 1839, 'quantity': 3, 'price': 53.07}, {'product_id': 245, 'quantity': 4, 'price': 702.88}]","3013,49",FAC/2023/0502
"45138,4465277778",234,"[{'product_id': 1587, 'quantity': 1, 'price': 37.71}, {'product_id': 1981, 'quantity': 2, 'price': 33.8}, {'product_id': 1078, 'quantity': 4, 'price': 26.83}]","212,63",FAC/2023/0503
"45139,5159722222",886,"[{'product_id': 1168, 'quantity': 4, 'price': 174.97}, {'product_id': 388, 'quantity': 2, 'price': 51.4}, {'product_id': 235, 'quantity': 2, 'price': 36.05}]","874,78",FAC/2023/0504
"45139,6173611111",461,"[{'product_id': 594, 'quantity': 4, 'price': 0.1}, {'product_id': 1007, 'quantity': 1, 'price': 26.45}, {'product_id': 1270, 'quantity': 1, 'price': 45.54}, {'product_id': 1709, 'quantity': 2, 'price': 277.62}, {'product_id': 1425, 'quantity': 3, 'price': 65.51}]","824,16",FAC/2023/0505
"45140,3944444444",844,"[{'product_id': 447, 'quantity': 3, 'price': 8.34}, {'product_id': 1129, 'quantity': 2, 'price': 237.19}, {'product_id': 928, 'quantity': 4, 'price': 311.0}, {'product_id': 397, 'quantity': 4, 'price': 371.69}]","3230,16",FAC/2023/0506
"45141,0006944445",553,"[{'product_id': 1620, 'quantity': 4, 'price': 6.32}, {'product_id': 59, 'quantity': 1, 'price': 15.55}]","40,83",FAC/2023/0507
"45141,1583333333",430,"[{'product_id': 145, 'quantity': 4, 'price': 16.92}, {'product_id': 16, 'quantity': 4, 'price': 25.15}]","168,28",FAC/2023/0508
"45141,33125",749,"[{'product_id': 294, 'quantity': 3, 'price': 89.93}, {'product_id': 742, 'quantity': 1, 'price': 4.74}, {'product_id': 1660, 'quantity': 3, 'price': 59.29}, {'product_id': 1072, 'quantity': 3, 'price': 79.22}, {'product_id': 1985, 'quantity': 4, 'price': 15.47}]","751,94",FAC/2023/0509
"45141,36875",835,"[{'product_id': 1335, 'quantity': 2, 'price': 30.06}, {'product_id': 400, 'quantity': 1, 'price': 88.76}, {'product_id': 1805, 'quantity': 4, 'price': 23.65}]","243,48",FAC/2023/0510
"45141,8423611111",597,"[{'product_id': 801, 'quantity': 1, 'price': 239.9}, {'product_id': 1129, 'quantity': 4, 'price': 237.19}, {'product_id': 240, 'quantity': 3, 'price': 129.97}]","1578,57",FAC/2023/0511
"45142,4333333333",753,"[{'product_id': 1876, 'quantity': 2, 'price': 55.96}, {'product_id': 64, 'quantity': 3, 'price': 35.88}, {'product_id': 228, 'quantity': 4, 'price': 890.28}]","3780,68",FAC/2023/0512
"45143,2159722222",47,"[{'product_id': 1262, 'quantity': 4, 'price': 16.25}, {'product_id': 989, 'quantity': 2, 'price': 84.38}, {'product_id': 176, 'quantity': 1, 'price': 10.15}]","243,91",FAC/2023/0513
"45143,7618055556",8,"[{'product_id': 48, 'quantity': 3, 'price': 31.02}, {'product_id': 480, 'quantity': 4, 'price': 16.92}, {'product_id': 619, 'quantity': 1, 'price': 3.63}]","164,37",FAC/2023/0514
"45144,3069444444",178,"[{'product_id': 1636, 'quantity': 3, 'price': 295.31}, {'product_id': 1864, 'quantity': 4, 'price': 173.1}]","1578,33",FAC/2023/0515
"45144,8965277778",762,"[{'product_id': 287, 'quantity': 3, 'price': 76.42}, {'product_id': 1704, 'quantity': 1, 'price': 6.26}]","235,52",FAC/2023/0516
"45145,5618055556",879,"[{'product_id': 1933, 'quantity': 1, 'price': 47.28}, {'product_id': 177, 'quantity': 1, 'price': 77.43}, {'product_id': 454, 'quantity': 1, 'price': 18.31}, {'product_id': 317, 'quantity': 1, 'price': 324.83}]","467,85",FAC/2023/0517
"45145,6145833333",340,"[{'product_id': 1028, 'quantity': 1, 'price': 152.75}, {'product_id': 349, 'quantity': 2, 'price': 27.83}, {'product_id': 778, 'quantity': 4, 'price': 133.83}, {'product_id': 444, 'quantity': 3, 'price': 13.1}, {'product_id': 630, 'quantity': 4, 'price': 291.56}]","1949,27",FAC/2023/0518
"45146,4152777778",756,"[{'product_id': 1051, 'quantity': 3, 'price': 325.45}, {'product_id': 1521, 'quantity': 3, 'price': 48.45}, {'product_id': 1824, 'quantity': 4, 'price': 52.83}, {'product_id': 1202, 'quantity': 1, 'price': 345.27}]","1678,29",FAC/2023/0519
"45147,3708333333",447,"[{'product_id': 198, 'quantity': 3, 'price': 4.63}, {'product_id': 820, 'quantity': 4, 'price': 0.1}]","14,29",FAC/2023/0520
"45147,9270833333",526,"[{'product_id': 593, 'quantity': 4, 'price': 31.56}, {'product_id': 634, 'quantity': 1, 'price': 10.17}, {'product_id': 761, 'quantity': 2, 'price': 65.84}, {'product_id': 317, 'quantity': 2, 'price': 324.83}, {'product_id': 1366, 'quantity': 2, 'price': 19.03}]","955,81",FAC/2023/0521
"45148,2555555556",794,"[{'product_id': 171, 'quantity': 2, 'price': 19.93}, {'product_id': 209, 'quantity': 4, 'price': 20.87}]","123,34",FAC/2023/0522
"45148,6423611111",286,"[{'product_id': 1441, 'quantity': 3, 'price': 0.1}, {'product_id': 1997, 'quantity': 2, 'price': 0.1}]","0,5",FAC/2023/0523
"45149,0534722222",483,"[{'product_id': 496, 'quantity': 4, 'price': 217.37}, {'product_id': 367, 'quantity': 4, 'price': 28.94}]","985,24",FAC/2023/0524
"45149,0659722222",964,"[{'product_id': 1208, 'quantity': 1, 'price': 906.15}, {'product_id': 754, 'quantity': 4, 'price': 79.48}, {'product_id': 64, 'quantity': 4, 'price': 35.88}, {'product_id': 1936, 'quantity': 2, 'price': 280.58}, {'product_id': 1542, 'quantity': 2, 'price': 175.17}]","2279,09",FAC/2023/0525
"45150,6368055556",953,"[{'product_id': 809, 'quantity': 4, 'price': 79.62}]","318,48",FAC/2023/0526
"45152,3895833333",786,"[{'product_id': 1303, 'quantity': 4, 'price': 8.94}, {'product_id': 1301, 'quantity': 1, 'price': 6.69}, {'product_id': 1246, 'quantity': 3, 'price': 49.52}, {'product_id': 829, 'quantity': 4, 'price': 48.01}]","383,05",FAC/2023/0527
"45153,6215277778",471,"[{'product_id': 715, 'quantity': 1, 'price': 76.82}, {'product_id': 1109, 'quantity': 1, 'price': 11.26}]","88,08",FAC/2023/0528
"45154,3118055556",867,"[{'product_id': 660, 'quantity': 4, 'price': 33.55}, {'product_id': 1523, 'quantity': 4, 'price': 49.16}, {'product_id': 1602, 'quantity': 1, 'price': 21.33}]","352,17",FAC/2023/0529
"45154,6979166667",72,"[{'product_id': 389, 'quantity': 2, 'price': 44.79}]","89,58",FAC/2023/0530
"45155,6743055556",73,"[{'product_id': 1404, 'quantity': 2, 'price': 7.17}]","14,34",FAC/2023/0531
"45157,0722222222",639,"[{'product_id': 210, 'quantity': 1, 'price': 388.67}, {'product_id': 335, 'quantity': 2, 'price': 846.04}, {'product_id': 1192, 'quantity': 3, 'price': 176.01}, {'product_id': 158, 'quantity': 3, 'price': 27.25}, {'product_id': 9, 'quantity': 2, 'price': 170.67}]","3031,87",FAC/2023/0532
"45157,3166666667",19,"[{'product_id': 1924, 'quantity': 3, 'price': 12.31}, {'product_id': 1753, 'quantity': 2, 'price': 11.82}, {'product_id': 1207, 'quantity': 4, 'price': 6.55}, {'product_id': 719, 'quantity': 2, 'price': 44.03}]","174,83",FAC/2023/0533
"45157,8513888889",616,"[{'product_id': 1525, 'quantity': 2, 'price': 19.38}, {'product_id': 1149, 'quantity': 3, 'price': 31.21}, {'product_id': 731, 'quantity': 3, 'price': 34.29}, {'product_id': 1043, 'quantity': 3, 'price': 109.64}, {'product_id': 1922, 'quantity': 1, 'price': 33.33}]","597,51",FAC/2023/0534
"45157,9076388889",610,"[{'product_id': 536, 'quantity': 1, 'price': 347.26}, {'product_id': 27, 'quantity': 1, 'price': 27.91}]","375,17",FAC/2023/0535
"45158,0902777778",526,"[{'product_id': 940, 'quantity': 3, 'price': 1.64}, {'product_id': 661, 'quantity': 4, 'price': 29.26}, {'product_id': 548, 'quantity': 1, 'price': 36.79}, {'product_id': 449, 'quantity': 4, 'price': 475.89}]","2062,31",FAC/2023/0536
"45158,4041666667",800,"[{'product_id': 1684, 'quantity': 3, 'price': 437.6}, {'product_id': 760, 'quantity': 3, 'price': 13.13}]","1352,19",FAC/2023/0537
"45158,7222222222",150,"[{'product_id': 653, 'quantity': 2, 'price': 74.96}, {'product_id': 497, 'quantity': 4, 'price': 19.85}, {'product_id': 286, 'quantity': 1, 'price': 391.02}, {'product_id': 1639, 'quantity': 2, 'price': 5.15}]","630,64",FAC/2023/0538
"45159,3333333333",998,"[{'product_id': 960, 'quantity': 2, 'price': 13.84}, {'product_id': 706, 'quantity': 4, 'price': 58.2}, {'product_id': 173, 'quantity': 3, 'price': 109.02}]","587,54",FAC/2023/0539
"45159,7",612,"[{'product_id': 1995, 'quantity': 2, 'price': 0.1}, {'product_id': 377, 'quantity': 2, 'price': 220.13}, {'product_id': 1804, 'quantity': 3, 'price': 19.71}, {'product_id': 1541, 'quantity': 2, 'price': 14.28}, {'product_id': 1639, 'quantity': 1, 'price': 5.15}]","533,3",FAC/2023/0540
